goal_index,iteration,sequence_index,timestep_index,x,y,z
1,3,14,1,0.11017687571004851,-0.1066015287647748,1.040489692911051
1,3,14,2,0.1815857541310206,-0.1418225642602094,0.9530033044662873
1,3,14,3,0.1877352759296307,-0.1540745339396949,0.9102928352678312
1,3,14,4,0.2270190787287229,-0.2209806073323373,0.8097979624919913
1,3,15,0,0.13986548353544498,-0.10281380493799065,1.0958853847547045
1,3,15,1,0.14331063986276554,-0.1388594260568983,1.0077670044787144
1,3,15,2,0.17043643169511208,-0.16272039010914213,0.9247702748835914
1,3,15,3,0.2173738417068673,-0.17720628725810852,0.8714827174537461
1,3,15,4,0.2006027765171145,-0.23213844676518236,0.7684590859103626
1,3,16,0,0.09751524391275136,-0.11983935006203125,1.085557348902591
1,3,16,1,0.1557866636896713,-0.11897769837106059,1.016084757284125
1,3,16,2,0.15682719334969836,-0.14806098857379374,0.9633807210540043
1,3,16,3,0.2005268978455224,-0.18867930348894613,0.8716513557113511
1,3,16,4,0.21346060606975686,-0.22660207086491302,0.7646885635135231
1,3,17,0,0.1252976891310466,-0.09729519553515678,1.099905739916303
1,3,17,1,0.1974910316728569,-0.18101303970631064,0.9588731034261937
1,3,17,2,0.16761780730739684,-0.16070717846981383,0.9479645959664137
1,3,17,3,0.20625517484803058,-0.17681975435715805,0.8634376987782766
1,3,17,4,0.18602367238737377,-0.20742038987701764,0.8328397727763655
1,3,18,0,0.06391289990172073,-0.11849820080745468,1.1028626853262435
1,3,18,1,0.12460584169778628,-0.15189961824341763,1.0002419567264005
1,3,18,2,0.2131364487312615,-0.18255091642570098,0.9184425217966612
1,3,18,3,0.18000372161942163,-0.1984089822749269,0.867886356670701
1,3,18,4,0.21706301444967302,-0.20076419541907198,0.7799353004212172
1,3,19,0,0.12461633461218996,-0.09365983745043724,1.0765374795848401
1,3,19,1,0.22646240228350814,-0.10904829134617332,1.0051543214338405
1,3,19,2,0.157517996994801,-0.1664455442905292,0.9641493166833435
1,3,19,3,0.1608417849991875,-0.17003164285608763,0.9058479840849595
1,3,19,4,0.23086205059048082,-0.19432304463470876,0.7593075186537951
1,3,20,0,0.1761921365027645,-0.08740632846806035,1.070366058529937
1,3,20,1,0.13208494023374667,-0.13516812194057792,1.0046150658819042
1,3,20,2,0.18581646789864137,-0.11430486480178871,0.9459344656338253
1,3,20,3,0.14149961005210096,-0.20553306907015695,0.8630596468896868
1,3,20,4,0.1692065781563588,-0.22723903554230726,0.8312376902062277
1,3,21,0,0.1722252703206045,-0.14087596241484515,1.0629278233265131
1,3,21,1,0.21777415276934514,-0.14288566003966557,0.9430826126340713
1,3,21,2,0.15226221268441686,-0.17719855970445028,0.930448536641787
1,3,21,3,0.14303116062598975,-0.18859492738790143,0.8972167219137908
1,3,21,4,0.21300406515204284,-0.23889615770465347,0.7677739857809031
1,3,22,0,0.040160470220507616,-0.12153552217975883,1.1038792982268482
1,3,22,1,0.1529568650155559,-0.10418443848336995,1.0246795393175994
1,3,22,2,0.15326991686930544,-0.18526181780290413,0.9501289720956102
1,3,22,3,0.2492616367024208,-0.23188908434832817,0.8198358565351131
1,3,22,4,0.21761738185272608,-0.23234749108568023,0.7494374059441611
1,3,23,0,0.23178939448534053,-0.06424342530947616,1.0354773548516316
1,3,23,1,0.15385570545208654,-0.1893654896945503,0.9661687408391544
1,3,23,2,0.15949948525003765,-0.16732510121190158,0.9435322276684794
1,3,23,3,0.18906347422632003,-0.22787228515055982,0.851077263035564
1,3,23,4,0.25701034880527185,-0.20853051590247138,0.7833218366343225
1,3,24,0,0.1624127074483726,-0.07511007762906674,1.0916533050100676
1,3,24,1,0.1274457526096604,-0.11788322664744467,1.0303286538059995
1,3,24,2,0.22582999259989545,-0.16489745077025675,0.9027476279035899
1,3,24,3,0.1950838929685128,-0.15931080143213558,0.897880006146222
1,3,24,4,0.2239661570428071,-0.1927244711082356,0.8316873420820691
1,3,25,0,0.1228818672649334,-0.11967707878725459,1.0961995720067406
1,3,25,1,0.16829412323386067,-0.1615209247876901,0.9799078756192228
1,3,25,2,0.18104744317701707,-0.16408195202425035,0.9237124886983354
1,3,25,3,0.17141670559360545,-0.19934829823576422,0.8758416501323228
1,3,25,4,0.16675253624656328,-0.214480698552904,0.8216895711322504
1,4,1,-1,0.13174416521968596,-0.10627438105195432,1.0797401082933753
1,4,1,0,0.1533816564039006,-0.1763596360322075,1.0192892644235456
1,4,1,1,0.18916720057483155,-0.1603747295692273,0.9769117089602558
1,4,1,2,0.21975286397638766,-0.170361564147335,0.8921641601534143
1,4,1,3,0.17538294539452315,-0.1830284385951409,0.8763655691040397
1,4,1,4,0.23454118834426274,-0.21321098763670196,0.8046994836950409
1,4,2,0,0.12574054973208448,-0.10717511990908213,1.0373950722437804
1,4,2,1,0.175846091707237,-0.13386675378987759,0.9846905918529728
1,4,2,2,0.23870373452733906,-0.19941311869507874,0.8560703891611017
